"","year","state","office","district","state_po","win_party","white","black","asian","hispanic","male","female","age_18_55","age_55_plus","interM","domesM","farm_E_I","nonfarm_E","personal","win_ratio","win_R"
"211",2018,"Michigan","US House",13,"MI",1,0.546872444003915,0.387847950329818,0.0348741174599719,0.0605333970188999,0.48204255115412,0.518763968028782,0.47640375661246,0.286996573860913,2963,-10075,0.000581247089893011,0.999418752910107,43088,0.506099363862843,0.506099363862843
"212",2018,"Michigan","US House",14,"MI",1,0.633406804782364,0.284433141258132,0.0536240841114698,0.0529575606903283,0.485588714200934,0.515139579701688,0.477566189893751,0.297155203648311,6669,-15105,0.000649578607345896,0.999350421392654,57217.5,0.596704130179963,0.596704130179963
"213",2018,"Minnesota","US House",1,"MN",2,0.896697165947421,0.0405646537955226,0.038562566253024,0.0681625353264684,0.497722218492046,0.502947178663932,0.473918943939514,0.297106535879891,934,340,0.0309970017209058,0.969002998279094,48802.5,0.50126688175656,0.49873311824344
"214",2018,"Minnesota","US House",2,"MN",3,0.859522182179694,0.0565013876807092,0.0506938403545835,0.0598918851745992,0.496314361459757,0.504371194233876,0.47433722712398,0.280037073857752,1103,3120,0.0118275445859513,0.988172455414049,55726.6666666667,0.526552809733466,0.473447190266534
"215",2018,"Minnesota","US House",3,"MN",3,0.775550046970696,0.116244746775175,0.0667852742348092,0.0632923571592263,0.495917835394388,0.504508428776272,0.504349818852306,0.269005929795282,4290,241,0.00149324798341086,0.998506752016589,65816.6666666667,0.556132864769514,0.443867135230486
"216",2018,"Minnesota","US House",4,"MN",3,0.733443017885019,0.102256703942083,0.122717948527491,0.06509022978047,0.490054730858127,0.510066590655025,0.48912006001701,0.273826369107086,2036,988,0.00126560485288946,0.99873439514711,60768.5,0.659938407980183,0.340061592019817
"217",2018,"Minnesota","US House",5,"MN",3,0.742595954704991,0.123692852361638,0.0900053605204612,0.0673879452171474,0.49385993580337,0.506458084711036,0.50457079266266,0.26908979473558,6097,-1564,0.00075018670503074,0.999249813294969,60182.6666666667,0.779661461215408,0.220338538784592
"218",2018,"Minnesota","US House",6,"MN",2,0.882731041905968,0.0501041096081281,0.0375891854892716,0.0396304479020891,0.501150822644428,0.500077069847924,0.480140798339123,0.270598767404941,1501,5762,0.0148154498934189,0.985184550106581,53931,0.611070991936046,0.388929008063954
"219",2018,"Minnesota","US House",7,"MN",3,0.93163585629578,0.0318976994158884,0.00936838330295691,0.0540143547016315,0.499815776416434,0.499992631056657,0.436005639697972,0.33147472206802,328,363,0.050352761607846,0.949647238392154,49006,0.521020642324046,0.478979357675954
"220",2018,"Minnesota","US House",8,"MN",2,0.923623823221757,0.0143869312238494,0.0098800339958159,0.0172880164748954,0.503244312238494,0.497789454759414,0.452724568514644,0.353777131276151,88,139,0.00659724819935932,0.993402751800641,45753.5,0.507187845110451,0.492812154889549
"221",2018,"Mississippi","US House",1,"MS",2,0.683501118706198,0.289313210600451,0.0102903702461154,0.0340126153550135,0.485354446086255,0.515589115371048,0.486127796457143,0.280438799247124,579,-1546,0.0243609211386103,0.97563907886139,35328.2727272727,0.669052642260095,0.330947357739905
"222",2018,"Mississippi","US House",2,"MS",1,0.403601757909538,0.569454115760376,0.0117609595991567,0.031478934435192,0.473757004110869,0.526624733119637,0.473946913587352,0.281942678030543,689,-8325,0.0105733781057717,0.989426621894228,37824.1666666667,0.717868451840509,0.717868451840509
"223",2018,"Mississippi","US House",3,"MS",2,0.671893629611312,0.292182959894725,0.017246328172609,0.0433068084467486,0.490534501488161,0.51058051524813,0.492007206761638,0.283309193036996,814,-1497,0.00769437093913761,0.992305629060862,37589.4,0.623016196928531,0.376983803071469
"224",2018,"Mississippi","US House",4,"MS",2,0.719410079462266,0.240306913306147,0.0159356875730375,0.0433513773332265,0.489736282936022,0.510787616144739,0.47392139733549,0.290752545424721,661,333,0.0151405407835517,0.984859459216448,35520.3571428571,0.68221354120108,0.31778645879892
"225",2018,"Missouri","US House",1,"MO",1,0.682503047068032,0.247970547186097,0.0451347894282565,0.0295372174365642,0.474670399178472,0.526013872323579,0.457224992690051,0.322431545217686,2030,-3759,0.000318922487002054,0.999681077512998,71086,0.801024145785877,0.801024145785877
"226",2018,"Missouri","US House",2,"MO",2,0.733717384548908,0.204452337555109,0.0382493364785521,0.0278420732862206,0.478821838444314,0.52193822875645,0.459611078450906,0.317983583532369,2085,-3437,0.00104922530500538,0.998950774694995,56476.5,0.511817074662426,0.488182925337574
"227",2018,"Missouri","US House",3,"MO",2,0.89045156365735,0.0553626591949063,0.0278741520797567,0.0309633012272819,0.491908769699476,0.50880134895949,0.498367657951534,0.27954073674146,1179,1524,0.0125674714667102,0.98743252853329,42600.8,0.650763382294953,0.349236617705047
"228",2018,"Missouri","US House",4,"MO",2,0.776410359455905,0.160395070096226,0.0242596372001098,0.0736823873954255,0.486678043213885,0.514929468906187,0.494909794877255,0.272427568233041,1771,3750,0.00498985311395626,0.995010146886044,48875,0.648236032129171,0.351763967870829
"229",2018,"Missouri","US House",5,"MO",1,0.770253499463486,0.170178326926058,0.0203624043780209,0.0796603725544027,0.48676642905332,0.514650417389452,0.484020206516628,0.278669272878909,1187,3951,0.00442686167665162,0.995573138323348,49454.5,0.616730975914865,0.616730975914865
"230",2018,"Missouri","US House",6,"MO",2,0.805830939595942,0.140737430320067,0.0179240326685453,0.0687465458540013,0.490918581087996,0.510048920941848,0.478433847560435,0.289200548569557,1506,1198,0.0284602491337828,0.971539750866217,38116.4571428571,0.65419159225825,0.34580840774175
"231",2018,"Missouri","US House",7,"MO",2,0.905155057137164,0.0340452287204436,0.0221264782480227,0.0384292949074742,0.486507658372673,0.514784198121311,0.508177176743834,0.283500656235613,269,973,0.00732919590827906,0.992670804091721,44014,0.662302879020425,0.337697120979575
"232",2018,"Missouri","US House",8,"MO",2,0.955094573352904,0.0177305518253646,0.00637862652634209,0.0191514943318447,0.504798934032874,0.495849078209092,0.464380146362283,0.30946358119151,53,450,0.0281683223887299,0.97183167761127,34563.75,0.733898388420531,0.266101611579469
"233",2018,"Montana","US House",0,"MT",2,0.889771039866499,0.00590195773406306,0.00899624292307185,0.0398636704331716,0.503832029905767,0.497255023970811,0.454532769536093,0.329801586740394,435,5744,0.0432852710775556,0.956714728922444,44448.6785714286,0.508822987147641,0.491177012852359
"234",2018,"Nebraska","US House",1,"NE",2,0.884826804401025,0.039201541301967,0.0360295055222418,0.0892414537565742,0.50064017131788,0.499045419849328,0.502324005289055,0.252194311645529,932,928,0.00977077477334811,0.990229225226652,49205,0.603592283873056,0.396407716126944
"235",2018,"Nebraska","US House",2,"NE",2,0.823457298458398,0.0974544708329502,0.0381742760705867,0.11992889627998,0.495038330181904,0.505196194831655,0.496609381267048,0.242461553221854,1485,949,0.00149612777779828,0.998503872222202,56567.5,0.509950298810793,0.490049701189207
"236",2018,"Nebraska","US House",3,"NE",2,0.933491994034596,0.0188651443574242,0.0121317389867743,0.17172862768912,0.498629207262076,0.503005027728413,0.453607372810974,0.297511140481698,485,-1868,0.0338938212976823,0.966106178702318,48405.1666666667,0.767214867044219,0.232785132955781
"237",2018,"Nevada","US House",1,"NV",1,0.699851535073435,0.128728749413215,0.102531989587241,0.31390247134582,0.499448141717746,0.501834361656967,0.501829420312967,0.26591797818172,-182,35805,0.000308532852474795,0.999691467147525,47759,0.661671079690672,0.661671079690672
"238",2018,"Nevada","US House",2,"NV",2,0.862529198313476,0.0230707076642818,0.0439627436865533,0.228363866077069,0.50800658155695,0.492442962288266,0.471113135201046,0.310786114090114,-435,9747,0.00912345482320085,0.990876545176799,50669.3,0.582307668230523,0.417692331769477
"239",2018,"Nevada","US House",3,"NV",1,0.699851535073435,0.128728749413215,0.102531989587241,0.31390247134582,0.499448141717746,0.501834361656967,0.501829420312967,0.26591797818172,-182,35805,0.000308532852474795,0.999691467147525,47759,0.518929440049202,0.518929440049202
"240",2018,"Nevada","US House",4,"NV",1,0.70934135175366,0.123464700574542,0.0980878998594959,0.305965418432199,0.500448607782173,0.50082095650166,0.496710635625678,0.272975918325266,-262,39498,0.00133425952526946,0.998665740474731,40533.2857142857,0.519278914113459,0.519278914113459
"241",2018,"New Hampshire","US House",1,"NH",1,0.929082665815436,0.0183779398219731,0.0315321156742845,0.0413345702780798,0.495839443241859,0.505399995344832,0.475390784761639,0.332729824001383,2511,2278,0.00493354651126901,0.995066453488731,60738,0.535612065736894,0.535612065736894
"242",2018,"New Hampshire","US House",2,"NH",1,0.931588184326683,0.0181289864619879,0.0294336436539185,0.0410940715660891,0.496661883337844,0.504545013507372,0.469949289905474,0.337663863057211,2241,2303,0.00552481300681503,0.994475186993185,57988.125,0.555435190647289,0.555435190647289
"243",2018,"New Jersey","US House",1,"NJ",1,0.739483334848945,0.178660784485721,0.0503740877160651,0.115043742148665,0.487570244555267,0.513431668333839,0.478438754151501,0.303124922039911,1720,-3014,0.00450755078024495,0.995492449219755,56442.6666666667,0.643949919899172,0.643949919899172
"244",2018,"New Jersey","US House",2,"NJ",1,0.79130558341484,0.13877569112774,0.04112527481268,0.128543773460314,0.487368041237541,0.513148960796912,0.452498573894628,0.324739003039458,3118,-2743,0.00713710045314924,0.992862899546851,52148.125,0.875568922706448,0.875568922706448
"245",2018,"New Jersey","US House",3,"NJ",1,0.845124796529994,0.0973071706509989,0.0336142485875382,0.0889169899725011,0.48725940836705,0.513557817023713,0.431274212094362,0.34199783411376,350,3315,0.00310342264737179,0.996896577352628,56298.5,0.567672309888928,0.567672309888928
"246",2018,"New Jersey","US House",4,"NJ",2,0.829396431098184,0.0923223017058407,0.055901894505149,0.119809448942693,0.486147944343998,0.514545711815109,0.444746796635485,0.332604669444226,2065,390,0.00226226434746381,0.997737735652536,66634.6666666667,0.686811292719168,0.313188707280832
"247",2018,"New Jersey","US House",5,"NJ",1,0.764882947915032,0.0901988197307541,0.11341248555573,0.253457708603792,0.487712265384634,0.512564137314483,0.476247200308144,0.306210798369878,4729,-10722,0.0026939287045912,0.997306071295409,63269.75,0.529042471251688,0.529042471251688
"248",2018,"New Jersey","US House",6,"NJ",1,0.708481292050288,0.0992713414823822,0.166020222157551,0.170180232554121,0.490513475793067,0.50942085438512,0.480910474060075,0.304018094455324,3798,-9488,0.00189562832930654,0.998104371670693,70241.5,0.500115682281059,0.500115682281059
"249",2018,"New Jersey","US House",7,"NJ",1,0.670387842019997,0.219096654512783,0.0826814218299912,0.208095051063749,0.487573477574549,0.513787087543667,0.485198612613854,0.290068165267351,8188,-12638,0.00274447270496022,0.99725552729504,80086.6666666667,0.553987117289739,0.553987117289739
"250",2018,"New Jersey","US House",8,"NJ",1,0.637939615213471,0.213948689047845,0.115645775832098,0.285907209434409,0.488128771684069,0.512740567601181,0.506620054133517,0.272022445374037,14427,-25207,0.000255346861352555,0.999744653138647,71659,0.56173982764733,0.56173982764733
"251",2018,"New Jersey","US House",9,"NJ",1,0.710145498190168,0.114883795951479,0.139325309663983,0.328601993424829,0.49016665638802,0.510093788693173,0.507763066135972,0.27644656131845,10344,-22987,0.000450357035629277,0.999549642964371,67726.6666666667,0.636325414227266,0.636325414227266
"252",2018,"New Jersey","US House",10,"NJ",1,0.594435944887348,0.279051340888045,0.0917779489201013,0.323108209914337,0.48921729357547,0.512012168317872,0.521778792571721,0.252416617864792,12335,-21541,8.26542880042746e-05,0.999917345711996,66744,0.517394699171474,0.517394699171474
"253",2018,"New Jersey","US House",11,"NJ",1,0.677862539418813,0.222719391782702,0.0672449814633421,0.247508297065959,0.48713593135857,0.513988770546346,0.488207937078689,0.283718325459903,7446,-14592,0.00163629952971907,0.998363700470281,68565,0.781212733374605,0.781212733374605
"254",2018,"New Jersey","US House",12,"NJ",1,0.642292941229049,0.164395661005611,0.163528746342403,0.227118186322259,0.490665049451138,0.509671817056017,0.49456135992192,0.28391070778969,8181,-15129,0.000972741871370732,0.999027258128629,75891.5,0.702698387354303,0.702698387354303
"255",2018,"New Mexico","US House",1,"NM",1,0.847063232360422,0.0291122072906374,0.0232486277927845,0.495746251554417,0.49097029420273,0.509676831581992,0.470598511516773,0.314056999665636,966,494,0.00823614024970254,0.991763859750297,41935,0.591326125171575,0.591326125171575
"256",2018,"New Mexico","US House",2,"NM",1,0.888002346210472,0.0283785357111803,0.0118180036283732,0.550053718198311,0.501869452251227,0.49832213528733,0.464722102275323,0.287426994094683,478,-2417,0.0373163232472501,0.96268367675275,39755.3125,0.509339743847111,0.509339743847111
"257",2018,"New Mexico","US House",3,"NM",1,0.716461110361,0.014040527726434,0.0136152923338129,0.403292315189439,0.492011316848478,0.509341987028769,0.440973758010022,0.333828406655399,354,-456,0.040546305434402,0.959453694565598,41032.2857142857,0.633750250109231,0.633750250109231
"258",2018,"New York","US House",1,"NY",1,0.845019347257957,0.0866905721791158,0.0415598009224556,0.197382548975912,0.492618328910138,0.508357475199719,0.473888292376573,0.314570207248638,2165,-6933,0.00338254681431452,0.996617453185686,68868,0.459957860123754,0.459957860123754
"259",2018,"New York","US House",2,"NY",2,0.795214778654182,0.107011997051823,0.0714721579050467,0.185191539915247,0.489973801809775,0.510496187240255,0.468897928525023,0.31781406472179,4055,-11869,0.00172562838246779,0.998274371617532,79289.5,0.768546345718105,0.231453654281895
"260",2018,"New York","US House",3,"NY",1,0.655187817489212,0.151340053108086,0.158601587453396,0.227769032043809,0.488020561047798,0.512373534828785,0.486602989378578,0.305413156230754,14511,-56601,0.00109124730748098,0.998908752692519,69619.3333333333,0.503972982677067,0.503972982677067
"261",2018,"New York","US House",4,"NY",1,0.740886784419396,0.129179085017392,0.104101260078937,0.171893300646614,0.487089089481368,0.512829144610743,0.463454322322682,0.321352540709846,1890,-4936,0.000107472252618415,0.999892527747382,89711,0.817295743557371,0.817295743557371
"262",2018,"New York","US House",5,"NY",1,0.577793140625951,0.17769776982654,0.206319747124215,0.240157659164476,0.486146042318314,0.514010890001732,0.491786795604463,0.301679809060171,12346,-49668,5.00086883781829e-05,0.999949991311622,69995,0.898541072327572,0.898541072327572
"263",2018,"New York","US House",6,"NY",1,0.480455287841186,0.206654781819261,0.267325975279224,0.280899320981006,0.485583211150947,0.514716181490852,0.508696235170502,0.289938692652131,10456,-44732,0,1,50279,0.781266819636838,0.781266819636838
"264",2018,"New York","US House",7,"NY",1,0.529006127064147,0.252353768297187,0.175966492916865,0.238729327676822,0.478348849243119,0.522581920208389,0.530593819493364,0.271967501289007,27273,-105737,0,1,98207.3333333333,0.940316452281678,0.940316452281678
"265",2018,"New York","US House",8,"NY",1,0.529006127064147,0.252353768297187,0.175966492916865,0.238729327676822,0.478348849243119,0.522581920208389,0.530593819493364,0.271967501289007,27273,-105737,0,1,98207.3333333333,0.942510744126181,0.942510744126181
"266",2018,"New York","US House",9,"NY",1,0.489671993552427,0.277011935056904,0.192306352841389,0.232400082511124,0.479620638414369,0.520934724922048,0.51501304743215,0.269437562220786,19364,-90896,0,1,51812.5,0.825021538271057,0.825021538271057
"267",2018,"New York","US House",10,"NY",1,0.497803786857941,0.339087241095484,0.126117403922463,0.189609762947068,0.474359929156417,0.526421274175993,0.520586298143498,0.251349650940974,8908,-46164,0,1,53346,0.502077953037467,0.502077953037467
"268",2018,"New York","US House",11,"NY",1,0.537579387192101,0.30438485116559,0.12228263182743,0.189021894789502,0.476048788377433,0.524699328888065,0.514375310624182,0.259050254490832,9365,-47446,0,1,54758.5,0.470793719139125,0.470793719139125
"269",2018,"New York","US House",12,"NY",1,0.489671993552427,0.277011935056904,0.192306352841389,0.232400082511124,0.479620638414369,0.520934724922048,0.51501304743215,0.269437562220786,19364,-90896,0,1,51812.5,0.466654506108608,0.466654506108608
"270",2018,"New York","US House",13,"NY",1,0.537579387192101,0.30438485116559,0.12228263182743,0.189021894789502,0.476048788377433,0.524699328888065,0.514375310624182,0.259050254490832,9365,-47446,0,1,54758.5,0.606471839827979,0.606471839827979
"271",2018,"New York","US House",14,"NY",1,0.529006127064147,0.252353768297187,0.175966492916865,0.238729327676822,0.478348849243119,0.522581920208389,0.530593819493364,0.271967501289007,27273,-105737,0,1,98207.3333333333,0.494897286912317,0.494897286912317
"272",2018,"New York","US House",15,"NY",1,0.646175850416346,0.178901264843728,0.127292817001268,0.257583077305555,0.474560404651777,0.527488636049734,0.577006301199162,0.279503761383133,7909,-14841,0,1,190997,0.461765361527316,0.461765361527316
"273",2018,"New York","US House",16,"NY",1,0.564145731783527,0.326779985835104,0.0527179935841353,0.436705411823522,0.4769237178686,0.523469566304212,0.495872599258426,0.267731116943715,13945,-36521,0.000355304014305709,0.999644695985694,73391.5,0.47726459600456,0.47726459600456
"274",2018,"New York","US House",17,"NY",1,0.589903155818685,0.303326115938605,0.0538688879904851,0.406052192696368,0.478573802691445,0.521821674342639,0.489122914115449,0.269006560222935,14517,-39361,0.000365627874661833,0.999634372125338,69117,0.444960591530154,0.444960591530154
"275",2018,"New York","US House",18,"NY",1,0.773256374304971,0.142051021977039,0.0495837282254752,0.215358110759501,0.491238557689439,0.509296124358324,0.475776952679491,0.30352155824248,3159,-6754,0.00285572193427566,0.997144278065724,70743.5,0.547826891751814,0.547826891751814
"276",2018,"New York","US House",19,"NY",1,0.626993312817955,0.274560898771376,0.0475157463563472,0.371829745661583,0.482455004898936,0.517910643777878,0.491679681680938,0.275341642156238,14617,-36725,0.00194961892907565,0.998050381070924,64086.6,0.680507927149131,0.680507927149131
"277",2018,"New York","US House",20,"NY",1,0.834679420906574,0.0898289970916513,0.0443692525688193,0.0591841743188034,0.489845210108483,0.510815525851433,0.489292190767242,0.312632494217172,1495,-1231,0.00557474099654662,0.994425259003453,54223.2,0.449235892043463,0.449235892043463
"278",2018,"New York","US House",21,"NY",2,0.926322102695308,0.0316814958410175,0.0150770136191796,0.0354485029684555,0.508680738845548,0.492271682753756,0.47279870434722,0.326441380022957,308,-2901,0.0204219405619073,0.979578059438093,46481.5,0.561431427908126,0.438568572091874
"279",2018,"New York","US House",22,"NY",1,0.907756404595806,0.0414618471531314,0.0254233754255831,0.0389647661378153,0.496234755050579,0.504377250561721,0.463291927903531,0.332946997125168,954,-4150,0.0169177174819685,0.983082282518032,42746.625,0.60232277503209,0.60232277503209
"280",2018,"New York","US House",23,"NY",2,0.917866960440765,0.0295050245007077,0.0231881000655002,0.0397636785309212,0.496581099751672,0.504016605528839,0.463010637591365,0.336629176612144,1028,-3755,0.028118604400662,0.971881395599338,42444,0.993986536282057,0.0060134637179432
"281",2018,"New York","US House",24,"NY",1,0.904726279500239,0.0406495185193093,0.0282909940198834,0.0418616377405966,0.496760291105706,0.503772680015308,0.470964981580058,0.331473546072849,1697,-5593,0.0198675185273427,0.980132481472657,43612.7692307692,0.845018270796704,0.845018270796704
"282",2018,"New York","US House",25,"NY",1,0.799695152620507,0.132429288091708,0.0334792693576628,0.0707520006064874,0.485383071129597,0.51572930835655,0.474959798342948,0.315936913649902,3804,-5809,0.00565392512221702,0.994346074877783,48594.5,0.852659216030311,0.852659216030311
"283",2018,"New York","US House",26,"NY",1,0.810500656324213,0.127344599863513,0.0319983501168815,0.0522067629275512,0.484600943372011,0.515809757146764,0.46946963869861,0.32818866024003,2564,-2285,0.00406358365303633,0.995936416346964,48325.5,0.891855068983698,0.891855068983698
"284",2018,"New York","US House",27,"NY",1,0.81336522332842,0.126358381449951,0.0304447793412912,0.0638376889003676,0.486653047935279,0.514377744410207,0.472596538900619,0.324339200744405,5499,-5906,0.00703543260194898,0.992964567398051,46519.25,0.822271817837708,0.822271817837708
"285",2018,"North Carolina","US House",1,"NC",1,0.607818688572686,0.353454598797125,0.00887487164441837,0.0792772969536942,0.492367121412156,0.50843479536453,0.453772431665933,0.328800547650482,320,1832,0.0276747364310816,0.972325263568918,35911.5714285714,0.698476207939855,0.698476207939855
"286",2018,"North Carolina","US House",2,"NC",2,0.684539180046571,0.228708421382639,0.0523467583097405,0.107010719080634,0.487508166747636,0.513492783347254,0.512510978741328,0.246936123469258,4074,16922,0.00567367104108375,0.994326328958916,42234.1666666667,0.592927383297152,0.407072616702848
"287",2018,"North Carolina","US House",3,"NC",2,0.64489688387114,0.306687229703129,0.0103071726910246,0.14140541052563,0.492444268152257,0.508239521879801,0.453068618773737,0.316366854832264,567,-358,0.0430865287089848,0.956913471291015,36054.5,0.592058962436724,0.407941037563276
"288",2018,"North Carolina","US House",4,"NC",1,0.662577334122263,0.241080418606149,0.0628863930799213,0.106074718111366,0.484794610118351,0.516183965568345,0.522790877876197,0.25055312006341,5698,18273,0.00373618739204836,0.996263812607952,49275.2857142857,0.730728170295696,0.730728170295696
"289",2018,"North Carolina","US House",5,"NC",2,0.814672280281087,0.143711495186825,0.0152684536256284,0.0954275424592033,0.484929412233027,0.515123273942354,0.466660188218435,0.325449530156396,866,4045,0.019837538498112,0.980162461501888,38445.3333333333,0.51540954749298,0.48459045250702
"290",2018,"North Carolina","US House",6,"NC",2,0.680643213339567,0.255011546035389,0.0317790457166334,0.097857962514344,0.479692613370734,0.521049378780795,0.475251285647499,0.305027837987165,1562,7500,0.0101298330717649,0.989870166928235,42105,0.51272218604539,0.48727781395461
"291",2018,"North Carolina","US House",7,"NC",2,0.640483203688842,0.249757847501248,0.0147873255621865,0.0970659151288215,0.488149647987449,0.513277539712558,0.474312878179916,0.308408852716215,859,8902,0.0144388363895708,0.985561163610429,36744.7777777778,1,0
"292",2018,"North Carolina","US House",8,"NC",2,0.668348562619495,0.255463380815405,0.0260282997743597,0.103501731057409,0.492934745164235,0.507860809204747,0.489991516957473,0.269606808825809,773,5462,0.00939118638493793,0.990608813615062,39864.2857142857,0.723681397058608,0.276318602941392
"293",2018,"North Carolina","US House",9,"NC",2,0.573509150926893,0.311058021255035,0.0454042483156105,0.121047804678095,0.486746915618527,0.51511473723109,0.521621982512781,0.237050462851305,5621,3848,0.00386300172184603,0.996136998278154,39846.5,0.57034791447474,0.42965208552526
"294",2018,"North Carolina","US House",10,"NC",2,0.840423654502639,0.114236526643394,0.0194161193129907,0.0709408968327938,0.485456293510251,0.515302924183014,0.466877519619251,0.321106803362617,772,10780,0.0106838499121457,0.989316150087854,43078.75,0.565160360106907,0.434839639893093
"295",2018,"North Carolina","US House",11,"NC",2,0.909635895235056,0.043429938046313,0.0101960093853661,0.062381628353685,0.485681692300356,0.515272005663499,0.43778526878999,0.377910154315667,464,8920,0.016771079802108,0.983228920197892,37478.4117647059,0.555445747966788,0.444554252033212
"296",2018,"North Carolina","US House",12,"NC",1,0.600900756657042,0.306378304006521,0.0597067293217819,0.130782083231509,0.482710727492383,0.518857437907315,0.534334548591294,0.226484605242897,5129,6225,0.000877529541722761,0.999122470458277,53141,0.553387001459763,0.553387001459763
"297",2018,"North Carolina","US House",13,"NC",2,0.725893589951313,0.214678727286732,0.0292055236967013,0.0896378892232667,0.483270338683673,0.517288113533801,0.473317803801991,0.30557097589027,1849,11326,0.0113314447592068,0.988668555240793,43601.3,0.492527863552599,0.507472136447402
"298",2018,"North Dakota","US House",0,"ND",2,0.871570282819755,0.0331297488391726,0.016760764035458,0.0394747256226256,0.513284877585479,0.489329622203461,0.486535721823554,0.278588011819333,1247,-2196,0.0492240388023828,0.950775961197617,54725.9245283019,0.602017839592949,0.397982160407051
"299",2018,"Ohio","US House",1,"OH",2,0.725936833038841,0.214523841189621,0.0314333846319483,0.0325226885540757,0.485825749371434,0.515033027441592,0.476084712379432,0.294646577875731,2288,-1029,0.00230370838898765,0.997696291611012,55539.6666666667,0.513206656673458,0.486793343326542
"300",2018,"Ohio","US House",2,"OH",2,0.780162103037209,0.173165813179404,0.0207999039209233,0.0272403945627148,0.489065304127524,0.511328437658437,0.47379070723778,0.297416430586288,1389,-2644,0.00917102685431828,0.990828973145682,41875.75,0.559245508046826,0.440754491953174
"301",2018,"Ohio","US House",3,"OH",1,0.671507488732108,0.236108795761713,0.0562369904978061,0.056656047497205,0.488538638125928,0.512150358874908,0.533269914001551,0.233925569971048,4110,-331,0.000574274702094998,0.999425725297905,50285,0.822380914386021,0.822380914386021
"302",2018,"Ohio","US House",4,"OH",2,0.913195449877607,0.0538194856507216,0.00876922322277656,0.026181083984854,0.5044724304293,0.495719030416957,0.453785940444601,0.319644673986484,243,-111,0.0291558643140611,0.970844135685939,42299.6363636364,0.514206183575445,0.485793816424555
"303",2018,"Ohio","US House",5,"OH",2,0.873623132274335,0.0886861503648038,0.0113583182265639,0.0625124395505086,0.49140034821776,0.508971717617272,0.460415781329288,0.311809997184851,639,-4375,0.0256675544366754,0.974332445563325,43572.375,0.60994947686677,0.39005052313323
"304",2018,"Ohio","US House",6,"OH",2,0.915722742309804,0.0538440598513406,0.00730009181634885,0.0253431578364562,0.495213092365401,0.504854270382999,0.450259069748128,0.344123984368151,769,-3845,0.0279280787968732,0.972071921203127,38490.7058823529,0.552479518997391,0.447520481002609
"305",2018,"Ohio","US House",7,"OH",2,0.887702266848538,0.0681316709473258,0.0153267367082871,0.0242621375315727,0.498886116217996,0.501738875228289,0.46963165041841,0.307941345084997,378,1495,0.0210536313556639,0.978946368644336,41594.1428571429,0.583337607670555,0.416662392329445
"306",2018,"Ohio","US House",8,"OH",2,0.87986934870188,0.0691290846016115,0.0241341204118174,0.0367907900626679,0.490121418979409,0.510393352730528,0.46533544091316,0.30304246866607,521,492,0.0181308213090828,0.981869178690917,43983.4,0.567311734676854,0.432688265323146
"307",2018,"Ohio","US House",9,"OH",1,0.706325536918132,0.238823590041152,0.0256310171859611,0.0689953160430298,0.481522801365104,0.518748234449797,0.463085685491567,0.323643962009177,3548,-9775,0.00256680524772219,0.997433194752278,51899,0.575548658604369,0.575548658604369
"308",2018,"Ohio","US House",10,"OH",2,0.769837528978328,0.173919436470299,0.0245541082233176,0.030535977100422,0.484499772570802,0.51620381503891,0.468366728551228,0.313477138212365,857,-336,0.0056528428827707,0.994347157117229,45416,0.736084028912302,0.263915971087698
"309",2018,"Ohio","US House",11,"OH",1,0.681164687216606,0.2579465427905,0.0347237995570563,0.0496581459739966,0.479361169577656,0.520733049889769,0.467352674122343,0.324698231309914,3449,-9802,0.000433196798985082,0.999566803201015,53072,0.652640780093627,0.652640780093627
"310",2018,"Ohio","US House",12,"OH",2,0.749027234430115,0.171825442747981,0.0467894352674423,0.0445731278740232,0.492332347918179,0.508355488892663,0.509631468759534,0.256550606102961,4540,5575,0.00538719006778569,0.994612809932214,46704.7142857143,0.622561412045117,0.377438587954883
"311",2018,"Ohio","US House",13,"OH",1,0.727620656236777,0.215915980839249,0.0300497423936672,0.0545973076494616,0.482302636474556,0.517946141541041,0.464317967364728,0.324868863163725,4019,-7867,0.00214881571102188,0.997851184288978,51975.5,0.69250871778428,0.69250871778428
"312",2018,"Ohio","US House",14,"OH",2,0.752881618055723,0.194754663945691,0.0276644687354087,0.0435405531178846,0.482828775724487,0.517013765197334,0.46159752368317,0.331338332009482,4018,-11661,0.0035158850370034,0.996484114962997,49888.5714285714,0.587436169927068,0.412563830072932
"313",2018,"Ohio","US House",15,"OH",2,0.688485242245911,0.222077370308873,0.0544731460866222,0.0539532396272278,0.489879556185716,0.51080064885461,0.531324541499955,0.236115553998279,4180,642,0.0024108144396878,0.997589185560312,50021.6666666667,0.665760359663466,0.334239640336534
"314",2018,"Ohio","US House",16,"OH",2,0.739945268684553,0.205029081920619,0.0288159512556673,0.0419269665392453,0.481922921502863,0.51820698007203,0.465580399003375,0.325165429244544,3806,-10933,0.00348732037398004,0.99651267962602,47920,0.67785217537521,0.32214782462479
"315",2018,"Oklahoma","US House",1,"OK",2,0.739949402414094,0.0817110720920172,0.0284637928255762,0.106568779635426,0.490787040571375,0.510397316164932,0.473776624169784,0.278283541576541,1448,-1544,0.0100581447535081,0.989941855246492,50292.2,0.592994458291036,0.407005541708964
